Province	stud_teach	Level
LOJA	L10	4
LOJA	L20	4
LOJA	L30	4
LOJA	L10	5
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	5
LOJA	L10	5
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	2
LOJA	L10	5
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	5
LOJA	L20	2
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	2
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L30	4
LOJA	L10	4
LOJA	L10	5
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L30	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	5
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	5
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	5
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	5
LOJA	L10	5
LOJA	L20	4
LOJA	L20	4
LOJA	L30	2
LOJA	L10	4
LOJA	L10	5
LOJA	L10	4
LOJA	L20	1
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L70	5
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	5
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	5
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L30	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	5
LOJA	L10	4
LOJA	L10	4
LOJA	L70	5
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	5
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	5
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	2
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	5
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L30	4
LOJA	L20	4
LOJA	L80	5
LOJA	L10	4
LOJA	L20	4
LOJA	L20	2
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	5
LOJA	L20	4
LOJA	L30	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	5
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	5
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L30	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	2
LOJA	L10	5
LOJA	L10	4
LOJA	L20	4
LOJA	L10	5
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	5
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L30	5
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L30	3
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	2
LOJA	L10	4
LOJA	L10	5
LOJA	L30	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L30	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	5
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	5
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	5
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	5
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	5
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	5
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	5
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L100	5
LOJA	L10	4
LOJA	L30	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	2
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	5
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	5
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	5
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L30	2
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	5
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	5
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L30	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L30	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	5
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	5
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	5
LOJA	L40	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L30	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	5
LOJA	L30	5
LOJA	L20	5
LOJA	L20	2
LOJA	L20	2
LOJA	L10	4
LOJA	L30	2
LOJA	L10	2
LOJA	L20	4
LOJA	L30	4
LOJA	L20	3
LOJA	L20	4
LOJA	L30	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L30	4
LOJA	L20	4
LOJA	L10	5
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L30	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L30	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L30	5
LOJA	L30	4
LOJA	L20	5
LOJA	L30	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	5
LOJA	L20	5
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	2
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L90	5
LOJA	L10	4
LOJA	L10	4
LOJA	L30	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	5
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	5
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L30	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	5
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	5
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	5
LOJA	L20	4
LOJA	L20	4
LOJA	L10	2
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	2
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L30	2
LOJA	L50	5
LOJA	L10	4
LOJA	L30	5
LOJA	L10	4
LOJA	L10	4
LOJA	L10	5
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L40	5
LOJA	L10	2
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	5
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L30	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	5
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L30	4
LOJA	L20	2
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L30	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L30	4
LOJA	L40	4
LOJA	L10	4
LOJA	L20	4
LOJA	L30	2
LOJA	L10	4
LOJA	L30	5
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L100	5
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L30	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	5
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	5
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L100	5
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	5
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	5
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	5
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	5
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L30	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	2
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L30	4
LOJA	L30	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	1
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L30	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L30	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L10	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	5
LOJA	L20	5
LOJA	L10	4
LOJA	L10	4
LOJA	L10	2
LOJA	L20	2
LOJA	L10	2
LOJA	L20	4
LOJA	L10	6
LOJA	L10	2
LOJA	L20	5
LOJA	L10	2
LOJA	L20	4
LOJA	L10	2
LOJA	L10	2
LOJA	L10	4
LOJA	L10	2
LOJA	L10	4
LOJA	L20	4
LOJA	L20	4
LOJA	L20	6
LOJA	L10	4
LOJA	L20	4
LOJA	L10	4
LOJA	L20	4
LOJA	L20	1
LOJA	L10	4
LOJA	L10	4
LOJA	L40	5
LOJA	L20	5
LOJA	L20	3
LOJA	L30	4
LOJA	L10	5
LOJA	L40	5
LOJA	L20	5
LOJA	L20	5
LOJA	L40	5
LOJA	L30	5
LOJA	L40	5
LOJA	L40	5
LOJA	L100	5
LOJA	L30	5
LOJA	L100	5
LOJA	L10	4
LOJA	L20	4
LOJA	L20	5
LOJA	L20	2
LOS RIOS	L30	2
LOS RIOS	L30	2
LOS RIOS	L30	2
LOS RIOS	L10	4
LOS RIOS	L30	4
LOS RIOS	L30	4
LOS RIOS	L20	2
LOS RIOS	L30	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L30	2
LOS RIOS	L30	2
LOS RIOS	L10	5
LOS RIOS	L20	4
LOS RIOS	L30	2
LOS RIOS	L10	4
LOS RIOS	L10	4
LOS RIOS	L10	5
LOS RIOS	L20	5
LOS RIOS	L20	5
LOS RIOS	L30	4
LOS RIOS	L20	4
LOS RIOS	L30	3
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L10	3
LOS RIOS	L20	2
LOS RIOS	L10	4
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L20	5
LOS RIOS	L20	4
LOS RIOS	L80	1
LOS RIOS	L20	2
LOS RIOS	L20	5
LOS RIOS	L20	5
LOS RIOS	L20	2
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L30	5
LOS RIOS	L20	4
LOS RIOS	L30	2
LOS RIOS	L10	5
LOS RIOS	L20	5
LOS RIOS	L20	3
LOS RIOS	L10	5
LOS RIOS	L20	5
LOS RIOS	L40	4
LOS RIOS	L30	4
LOS RIOS	L30	2
LOS RIOS	L30	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	2
LOS RIOS	L10	3
LOS RIOS	L10	4
LOS RIOS	L10	2
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	2
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	3
LOS RIOS	L20	3
LOS RIOS	L40	4
LOS RIOS	L10	5
LOS RIOS	L10	4
LOS RIOS	L10	2
LOS RIOS	L20	3
LOS RIOS	L10	3
LOS RIOS	L10	2
LOS RIOS	L20	4
LOS RIOS	L30	2
LOS RIOS	L20	3
LOS RIOS	L20	5
LOS RIOS	L20	3
LOS RIOS	L20	5
LOS RIOS	L20	5
LOS RIOS	L40	4
LOS RIOS	L10	5
LOS RIOS	L30	4
LOS RIOS	L20	3
LOS RIOS	L10	5
LOS RIOS	L20	5
LOS RIOS	L30	2
LOS RIOS	L30	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L20	4
LOS RIOS	L30	4
GUAYAS	L30	2
LOS RIOS	L30	4
LOS RIOS	L20	4
GUAYAS	L30	2
LOS RIOS	L30	4
LOS RIOS	L30	2
LOS RIOS	L10	4
LOS RIOS	L20	2
LOS RIOS	L10	2
LOS RIOS	L30	4
LOS RIOS	L20	5
LOS RIOS	L30	4
LOS RIOS	L20	4
LOS RIOS	L30	5
LOS RIOS	L20	5
LOS RIOS	L20	4
LOS RIOS	L20	5
LOS RIOS	L20	4
LOS RIOS	L20	5
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L30	2
LOS RIOS	L30	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L40	4
LOS RIOS	L20	2
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	2
LOS RIOS	L30	2
LOS RIOS	L40	2
LOS RIOS	L30	4
LOS RIOS	L40	4
BOLIVAR	L30	4
LOS RIOS	L50	2
LOS RIOS	L20	4
LOS RIOS	L10	2
LOS RIOS	L30	2
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L30	4
LOS RIOS	L10	4
LOS RIOS	L20	2
LOS RIOS	L30	4
LOS RIOS	L30	4
LOS RIOS	L30	2
LOS RIOS	L10	4
LOS RIOS	L30	4
LOS RIOS	L30	4
GUAYAS	L40	4
LOS RIOS	L30	4
LOS RIOS	L30	2
LOS RIOS	L30	4
LOS RIOS	L30	4
LOS RIOS	L30	2
LOS RIOS	L20	4
LOS RIOS	L10	4
LOS RIOS	L20	2
LOS RIOS	L20	5
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L30	5
LOS RIOS	L40	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L30	4
GUAYAS	L10	4
LOS RIOS	L30	4
LOS RIOS	L20	4
LOS RIOS	L50	4
LOS RIOS	L20	4
LOS RIOS	L40	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L10	4
LOS RIOS	L40	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L50	4
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L20	5
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L30	2
LOS RIOS	L40	2
LOS RIOS	L20	4
LOS RIOS	L50	4
LOS RIOS	L30	4
LOS RIOS	L20	2
LOS RIOS	L40	2
LOS RIOS	L30	4
LOS RIOS	L40	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L30	2
LOS RIOS	L20	5
LOS RIOS	L40	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L50	4
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L30	2
LOS RIOS	L30	4
LOS RIOS	L30	2
LOS RIOS	L20	4
LOS RIOS	L10	6
LOS RIOS	L30	2
LOS RIOS	L30	4
LOS RIOS	L30	2
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L20	4
LOS RIOS	L20	2
LOS RIOS	L30	4
LOS RIOS	L30	2
LOS RIOS	L20	2
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L30	4
LOS RIOS	L20	4
LOS RIOS	L10	4
LOS RIOS	L20	4
LOS RIOS	L40	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L30	4
LOS RIOS	L30	4
LOS RIOS	L30	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	6
LOS RIOS	L30	4
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L20	4
LOS RIOS	L20	2
LOS RIOS	L30	4
LOS RIOS	L20	2
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	2
LOS RIOS	L30	4
LOS RIOS	L30	5
LOS RIOS	L30	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L10	4
LOS RIOS	L30	2
LOS RIOS	L30	2
LOS RIOS	L30	4
LOS RIOS	L30	4
LOS RIOS	L10	4
LOS RIOS	L20	4
LOS RIOS	L10	4
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L40	1
LOS RIOS	L30	4
LOS RIOS	L10	4
LOS RIOS	L20	2
LOS RIOS	L20	4
LOS RIOS	L10	4
LOS RIOS	L30	4
LOS RIOS	L20	4
LOS RIOS	L10	4
LOS RIOS	L10	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L40	2
LOS RIOS	L30	2
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L10	5
LOS RIOS	L20	5
LOS RIOS	L40	4
LOS RIOS	L30	2
LOS RIOS	L30	4
LOS RIOS	L30	4
LOS RIOS	L20	4
LOS RIOS	L20	2
LOS RIOS	L30	4
LOS RIOS	L30	4
LOS RIOS	L30	4
LOS RIOS	L30	4
LOS RIOS	L40	2
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L40	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L30	4
LOS RIOS	L30	4
LOS RIOS	L20	5
LOS RIOS	L40	4
LOS RIOS	L40	4
LOS RIOS	L30	4
LOS RIOS	L20	5
LOS RIOS	L20	4
LOS RIOS	L20	5
LOS RIOS	L40	4
LOS RIOS	L10	5
LOS RIOS	L30	4
LOS RIOS	L50	4
LOS RIOS	L30	4
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L30	4
LOS RIOS	L30	4
LOS RIOS	L30	4
LOS RIOS	L40	4
LOS RIOS	L30	4
LOS RIOS	L20	2
LOS RIOS	L10	5
LOS RIOS	L20	2
LOS RIOS	L20	4
LOS RIOS	L10	4
BOLIVAR	L30	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L10	4
LOS RIOS	L30	2
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L30	4
LOS RIOS	L10	4
LOS RIOS	L10	4
LOS RIOS	L10	4
LOS RIOS	L20	5
LOS RIOS	L20	4
LOS RIOS	L30	2
LOS RIOS	L20	2
LOS RIOS	L10	4
LOS RIOS	L30	2
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	5
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L10	4
BOLIVAR	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	2
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	2
LOS RIOS	L30	4
LOS RIOS	L30	4
LOS RIOS	L20	2
LOS RIOS	L20	2
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L20	4
LOS RIOS	L10	4
LOS RIOS	L10	4
LOS RIOS	L10	4
LOS RIOS	L10	4
LOS RIOS	L10	4
LOS RIOS	L20	2
BOLIVAR	L30	4
LOS RIOS	L10	4
LOS RIOS	L20	5
LOS RIOS	L30	2
LOS RIOS	L20	4
LOS RIOS	L10	4
BOLIVAR	L30	2
LOS RIOS	L10	4
LOS RIOS	L20	6
LOS RIOS	L20	4
LOS RIOS	L20	5
LOS RIOS	L20	6
